,id,album_id,album_name,duration_ms,popularity,track_name,artists,msPlayed,endTime,release_date,genres
154,2Wb9ejnmy27DUTUe9YF5Ew,1W1b52vaEcE3wfWk4WQH6q,The Definitive Collection,260426,60,All Night Long (All Night) - Single Version,['Lionel Richie'],6970,2023-01-06 18:25,2003,[]
155,2cX2coZS1PYBfPs8wgbdWE,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,196213,76,More Than A Woman,['Bee Gees'],2560,2023-01-06 18:25,2020-12-11,[]
156,2WfaOiMkCvy7F5fcp2zZ8L,1ER3B6zev5JEAaqhnyyfbf,Hunting High and Low,225280,86,Take on Me,['a-ha'],19020,2023-01-06 18:25,1985-06-01,[]
157,4xtYHxx1Gzb5vxlY3sVICD,4NL19dugdmwp27q1oBaFiv,L'Incredibile Peppino Di Capri,135720,43,Saint-Tropez Twist,['Peppino Di Capri'],27890,2023-01-06 18:25,1958-11-26,[]
158,53PlbcGzLTx65vjaS6tG0N,3g5K7IOTOSY6nIfu7lj562,Ready For Romance,230000,60,Atlantis Is Calling (S.O.S. for Love),['Modern Talking'],5900,2023-01-06 18:25,1986,[]
159,0v1XpBHnsbkCn7iJ9Ucr1l,0Q9SljCrM0CL0bR23MuP69,Crush,224493,80,It's My Life,['Bon Jovi'],13650,2023-01-06 18:26,2000-01-01,[]
160,7rWgGyRK7RAqAAXy4bLft9,7iLuHJkrb9KHPkMgddYigh,Voulez-Vous,260893,75,Angeleyes,['ABBA'],780,2023-01-06 18:26,1979,[]
161,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],346240,2023-01-06 18:31,2015-08-07,[]
162,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],438792,2023-01-06 18:39,2015-08-07,[]
163,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],346240,2023-01-06 18:44,2015-08-07,[]
164,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],346240,2023-01-06 18:50,2015-08-07,[]
165,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],346240,2023-01-06 18:56,2015-08-07,[]
166,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],163469,2023-01-06 18:59,2015-08-07,[]
167,20HCH8XT2EK1QYe1loAJ8E,54vSb9255iZKykjuytWbZh,Play Me Again,390638,65,Moon (And It Went Like),"['Kid Francescoli', 'Julia Minkin']",440228,2023-01-06 19:06,2017-03-03,[]
168,20HCH8XT2EK1QYe1loAJ8E,54vSb9255iZKykjuytWbZh,Play Me Again,390638,65,Moon (And It Went Like),"['Kid Francescoli', 'Julia Minkin']",390638,2023-01-06 19:12,2017-03-03,[]
169,20HCH8XT2EK1QYe1loAJ8E,54vSb9255iZKykjuytWbZh,Play Me Again,390638,65,Moon (And It Went Like),"['Kid Francescoli', 'Julia Minkin']",114788,2023-01-06 19:27,2017-03-03,[]
170,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604,50,Quasar,['Tevvez'],352215,2023-01-06 19:33,2021-06-07,[]
171,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375,73,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",6559,2023-01-06 19:42,2021-04-15,[]
172,4NZdu1A7BaLDXFmoAvazPS,1HBOLQ0QoDkGDGnjhfdzPy,The Turn,138253,51,Surface Waves,['Ben Crosland'],43051,2023-01-06 19:43,2020-06-19,[]
173,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375,73,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",1625,2023-01-07 07:05,2021-04-15,[]
174,0qemIQjSxcKyf42VPfZnfa,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,212800,74,"Night Fever - From ""Saturday Night Fever"" Soundtrack",['Bee Gees'],5387,2023-01-07 07:05,2020-12-11,[]
175,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604,50,Quasar,['Tevvez'],352215,2023-01-07 07:12,2021-06-07,[]
176,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375,73,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",200872,2023-01-07 07:24,2021-04-15,[]
177,5Gm2tHCFTzb0vHZfReSr5f,4RWOkpGgca2uscV8PX9CeR,Silfur,211440,47,Opus 18 - Silfur Version,"[""Dustin O'Halloran""]",200179,2023-01-07 08:31,2021-06-11,[]
178,6JmgdhklkWQBWZBhh8Too2,1vj9YCKCsagqPUV5rdfDVX,Crossing Paths,178958,47,Crossing Paths,['Lake Isabel'],174270,2023-01-07 08:34,2020-07-24,[]
179,2p5THyuNwpJ9c7ex3TN383,0nz4s5aDqAOYKdbogoo15X,Nowesind,119120,65,Nowesind,['Jacob David'],429,2023-01-07 08:35,2022-02-25,[]
180,3iTkd7x5X2LIVKu7JNwqHR,2KOI69X6VG66offffHQvjg,The Pious Bird of Good Omen,191106,55,Albatross - 2018 Master,['Fleetwood Mac'],278,2023-01-07 08:35,1969-08-15,[]
181,3iTkd7x5X2LIVKu7JNwqHR,2KOI69X6VG66offffHQvjg,The Pious Bird of Good Omen,191106,55,Albatross - 2018 Master,['Fleetwood Mac'],25620,2023-01-07 08:35,1969-08-15,[]
182,6JmgdhklkWQBWZBhh8Too2,1vj9YCKCsagqPUV5rdfDVX,Crossing Paths,178958,47,Crossing Paths,['Lake Isabel'],174270,2023-01-07 08:38,2020-07-24,[]
183,3iTkd7x5X2LIVKu7JNwqHR,2KOI69X6VG66offffHQvjg,The Pious Bird of Good Omen,191106,55,Albatross - 2018 Master,['Fleetwood Mac'],148837,2023-01-07 08:40,1969-08-15,[]
184,2p5THyuNwpJ9c7ex3TN383,0nz4s5aDqAOYKdbogoo15X,Nowesind,119120,65,Nowesind,['Jacob David'],112331,2023-01-07 08:42,2022-02-25,[]
185,70pC9IQb39VDNUm3Uio5kD,0sHbXMgCDveBs71HiIJulB,Petites danses et rêveries,146090,68,Un sourire et une larme (valse),['Tom Kristiaan'],140372,2023-01-07 08:44,2022-05-20,[]
186,7Jrx30VldPaujIaP3c2SJn,75lQPJlmH7f4DlqyOpemjO,Un Cadeau,157077,57,Un Cadeau,['Nel Swerts'],153478,2023-01-07 08:47,2022-02-18,[]
187,5vz0Vls8TbtlI58CHQrIpb,08ACq6XiMkbZr3pouk4piJ,Träumerei,127250,62,Träumerei,['Jørg Sorensen'],126131,2023-01-07 08:49,2021-10-08,[]
188,6axlKJ7OnW6zxM16Hxwbb0,1ZwWzrEoQskuYYnN9bMXgB,Solace,151764,69,Solace,['Claire Lerdier'],114017,2023-01-07 08:51,2022-12-09,[]
189,3y3GMygxjeZ8VQDfEoyKh7,6Djgy4mo37pXQgBsLrdFYj,As I Dream,184583,62,As I Dream,['Johannes Bornlöf'],178601,2023-01-07 08:54,2022-05-13,[]
190,7fBv7CLKzipRk6EC6TWHOB,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,242253,87,The Hills,['The Weeknd'],160067,2023-01-07 08:56,2015-08-28,[]
191,5RrvMr9cuBvmINeTDJvTYH,3Z0iahrofwT3yOgryg08wR,Ostern - Klassische Musik,136706,2,"Prelude and Fugue in C Major, BWV 846: I. Prelude","['Johann Sebastian Bach', 'Fazıl Say']",164795,2023-01-07 08:59,2023-03-27,[]
192,0RdeSJMPOXBb8a1MmEP7Fq,5mxzoB3Xja5f0sVuI1nsv3,Svaj,146812,59,Svaj,['Jacob David'],139262,2023-01-07 09:01,2022-04-22,[]
193,2POquMHNneRC4HApAiV2QA,5YgaRDfpuLueyi5hqncqLt,"Folsom Field, Boulder, CO 7/14/18 (Live)",795186,33,"Franklin's Tower - Live at Folsom Field, Boulder, CO, 7/14/2018",['Dead & Company'],198610,2023-01-07 09:05,2018-07-14,[]
194,6nEtaXKHUnrcbTjagD9mXC,4lvsDfnDzSQ5SbV8vAGMW9,Silverfog,156014,58,Silverfog,['Claudio Polle'],152283,2023-01-07 09:07,2022-01-02,[]
195,4OXMONKgLmW0FZGU6Sm7Hf,1XhIG4rUpR4cNXiegHFsU7,Sunlight Sadness,151479,58,Sunlight Sadness,['Højsgaard'],145263,2023-01-07 09:10,2022-03-25,[]
196,13efPu5TlBN9X9oOo9ItBv,6plr80ML2wuePhF4AqR2bQ,Stardust,175844,59,Stardust,"['MrHeadA$$Trendy', 'Limbo']",242977,2023-01-07 09:14,2019-12-11,[]
197,1sINJB2tVaHV5r3iKCACHv,3XJLsmXh2yyehGaUn0FWDC,Reframe,127109,59,Reframe,['Norman Dück'],124617,2023-01-07 09:16,2022-04-08,[]
198,63oFS9JTsvadCXUqwqA7p0,74x8LKWeBPXDJxB0IDlCep,Shizukana,131786,67,Shizukana,['Isshi Matsuriza'],128635,2023-01-07 09:18,2022-04-08,[]
199,0sCPbmOcdRcTWVDjHh22id,6vtn108mEHEwVw0Lu1I4HO,Hour of Rest,112653,60,Hour of Rest,['William Cas'],107764,2023-01-07 09:20,2021-10-01,[]
200,6DQ0d8YVCs0wi1zHN0fedq,1jXegZ2mzIXJZHjlaD9NLf,About Coming and Leaving,127774.0,45.0,About Coming and Leaving,['Nils Frahm'],121696.0,2023-01-07 09:22,2021-03-10,[]
201,4ngpD9qM5EinF3KKKoyZDB,4jKT4QSTMTuHh7LmMzUtNb,The New Life,138598.0,59.0,The New Life,['Lemos'],130316.0,2023-01-07 09:24,2022-05-13,[]
202,2XPxkVgxyj4QVaW78kS5vb,2RtrUW1IaYnI9OAVN4XGDY,Estelle,118500.0,63.0,Estelle,['Doris Casella'],115053.0,2023-01-07 09:26,2022-05-06,[]
203,36fYJLNnFHgCezJFMJD3NU,3WgXxpbEGWKMpg2CYcx6pL,Overdose D'Amore,332360.0,24.0,Il Volo,['Zucchero'],113239.0,2023-01-07 09:28,1999,[]
204,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374.0,38.0,Ex Nihilo Nihil Fit,['Elder Lockhart'],140157.0,2023-01-07 09:30,2020-03-27,[]
205,1IqWZERE8ZOVtgE3fmekFv,0wVbGonjdCw4QHcJ4HnRRM,Midnight Improvisations // Momenten,201000.0,47.0,vierde moment,['antinode'],195508.0,2023-01-07 09:33,2022-05-13,[]
206,2yZU1Y2Zagb4Ymm5gK72ab,2FSycLXewsbnvoqm6F5oKv,Homestead,162250.0,50.0,Homestead,['Chris Donner'],152651.0,2023-01-07 09:57,2022-02-25,[]
207,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604.0,50.0,Quasar,['Tevvez'],352215.0,2023-01-07 10:03,2021-06-07,[]
208,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375.0,73.0,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",285375.0,2023-01-07 10:08,2021-04-15,[]
209,0qemIQjSxcKyf42VPfZnfa,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,212800.0,74.0,"Night Fever - From ""Saturday Night Fever"" Soundtrack",['Bee Gees'],212800.0,2023-01-07 10:11,2020-12-11,[]
210,14Hg8gKCCboRLw0yXpcrMV,6siJjSXj7shJrMIKY1yMzE,Sweet Harmony,162310.0,60.0,Sweet Harmony,"['Plastik Funk', 'Dario Trapani', 'Ivan Cappello', 'Sh3']",301466.0,2023-01-07 10:16,2022-01-21,[]
211,1JQ6Xm1JrvHfvAqhl5pwaA,2tzbNCAUTmW4MIM2Ulvrwl,Commodores,256426.0,75.0,Easy,['Commodores'],63936.0,2023-01-07 10:17,1977-01-01,[]
212,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604.0,50.0,Quasar,['Tevvez'],373253.0,2023-01-07 10:24,2021-06-07,[]
213,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375.0,73.0,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",285375.0,2023-01-07 10:28,2021-04-15,[]
214,0qemIQjSxcKyf42VPfZnfa,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,212800.0,74.0,"Night Fever - From ""Saturday Night Fever"" Soundtrack",['Bee Gees'],198302.0,2023-01-07 10:32,2020-12-11,[]
215,14Hg8gKCCboRLw0yXpcrMV,6siJjSXj7shJrMIKY1yMzE,Sweet Harmony,162310.0,60.0,Sweet Harmony,"['Plastik Funk', 'Dario Trapani', 'Ivan Cappello', 'Sh3']",45139.0,2023-01-07 10:33,2022-01-21,[]
216,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604.0,50.0,Quasar,['Tevvez'],352215.0,2023-01-07 10:38,2021-06-07,[]
217,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375.0,73.0,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",77136.0,2023-01-07 10:40,2021-04-15,[]
218,5Gm2tHCFTzb0vHZfReSr5f,4RWOkpGgca2uscV8PX9CeR,Silfur,211440.0,47.0,Opus 18 - Silfur Version,"[""Dustin O'Halloran""]",200179.0,2023-01-07 16:45,2021-06-11,[]
219,6JmgdhklkWQBWZBhh8Too2,1vj9YCKCsagqPUV5rdfDVX,Crossing Paths,178958.0,47.0,Crossing Paths,['Lake Isabel'],174270.0,2023-01-07 16:48,2020-07-24,[]
220,3iTkd7x5X2LIVKu7JNwqHR,2KOI69X6VG66offffHQvjg,The Pious Bird of Good Omen,191106.0,55.0,Albatross - 2018 Master,['Fleetwood Mac'],148837.0,2023-01-07 16:50,1969-08-15,[]
221,2p5THyuNwpJ9c7ex3TN383,0nz4s5aDqAOYKdbogoo15X,Nowesind,119120.0,65.0,Nowesind,['Jacob David'],112331.0,2023-01-07 16:52,2022-02-25,[]
222,70pC9IQb39VDNUm3Uio5kD,0sHbXMgCDveBs71HiIJulB,Petites danses et rêveries,146090.0,68.0,Un sourire et une larme (valse),['Tom Kristiaan'],140372.0,2023-01-07 16:54,2022-05-20,[]
223,7Jrx30VldPaujIaP3c2SJn,75lQPJlmH7f4DlqyOpemjO,Un Cadeau,157077.0,57.0,Un Cadeau,['Nel Swerts'],153478.0,2023-01-07 16:57,2022-02-18,[]
224,5vz0Vls8TbtlI58CHQrIpb,08ACq6XiMkbZr3pouk4piJ,Träumerei,127250.0,62.0,Träumerei,['Jørg Sorensen'],126131.0,2023-01-07 16:59,2021-10-08,[]
225,6axlKJ7OnW6zxM16Hxwbb0,1ZwWzrEoQskuYYnN9bMXgB,Solace,151764.0,69.0,Solace,['Claire Lerdier'],114017.0,2023-01-07 17:01,2022-12-09,[]
226,3y3GMygxjeZ8VQDfEoyKh7,6Djgy4mo37pXQgBsLrdFYj,As I Dream,184583.0,62.0,As I Dream,['Johannes Bornlöf'],178601.0,2023-01-07 17:04,2022-05-13,[]
227,7fBv7CLKzipRk6EC6TWHOB,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,242253.0,87.0,The Hills,['The Weeknd'],160067.0,2023-01-07 17:07,2015-08-28,[]
228,5RrvMr9cuBvmINeTDJvTYH,3Z0iahrofwT3yOgryg08wR,Ostern - Klassische Musik,136706.0,2.0,"Prelude and Fugue in C Major, BWV 846: I. Prelude","['Johann Sebastian Bach', 'Fazıl Say']",164795.0,2023-01-07 17:09,2023-03-27,[]
229,0RdeSJMPOXBb8a1MmEP7Fq,5mxzoB3Xja5f0sVuI1nsv3,Svaj,146812.0,59.0,Svaj,['Jacob David'],139262.0,2023-01-07 17:12,2022-04-22,[]
230,2POquMHNneRC4HApAiV2QA,5YgaRDfpuLueyi5hqncqLt,"Folsom Field, Boulder, CO 7/14/18 (Live)",795186.0,33.0,"Franklin's Tower - Live at Folsom Field, Boulder, CO, 7/14/2018",['Dead & Company'],198610.0,2023-01-07 17:15,2018-07-14,[]
231,6nEtaXKHUnrcbTjagD9mXC,4lvsDfnDzSQ5SbV8vAGMW9,Silverfog,156014.0,58.0,Silverfog,['Claudio Polle'],152283.0,2023-01-07 17:17,2022-01-02,[]
232,4OXMONKgLmW0FZGU6Sm7Hf,1XhIG4rUpR4cNXiegHFsU7,Sunlight Sadness,151479.0,58.0,Sunlight Sadness,['Højsgaard'],145263.0,2023-01-07 17:20,2022-03-25,[]
233,13efPu5TlBN9X9oOo9ItBv,6plr80ML2wuePhF4AqR2bQ,Stardust,175844.0,59.0,Stardust,"['MrHeadA$$Trendy', 'Limbo']",242977.0,2023-01-07 17:24,2019-12-11,[]
234,1sINJB2tVaHV5r3iKCACHv,3XJLsmXh2yyehGaUn0FWDC,Reframe,127109.0,59.0,Reframe,['Norman Dück'],124617.0,2023-01-07 17:26,2022-04-08,[]
235,63oFS9JTsvadCXUqwqA7p0,74x8LKWeBPXDJxB0IDlCep,Shizukana,131786.0,67.0,Shizukana,['Isshi Matsuriza'],128635.0,2023-01-07 17:28,2022-04-08,[]
236,0sCPbmOcdRcTWVDjHh22id,6vtn108mEHEwVw0Lu1I4HO,Hour of Rest,112653.0,60.0,Hour of Rest,['William Cas'],107764.0,2023-01-07 17:30,2021-10-01,[]
237,6DQ0d8YVCs0wi1zHN0fedq,1jXegZ2mzIXJZHjlaD9NLf,About Coming and Leaving,127774.0,45.0,About Coming and Leaving,['Nils Frahm'],121696.0,2023-01-07 17:32,2021-03-10,[]
238,4ngpD9qM5EinF3KKKoyZDB,4jKT4QSTMTuHh7LmMzUtNb,The New Life,138598.0,59.0,The New Life,['Lemos'],130316.0,2023-01-07 17:34,2022-05-13,[]
239,2XPxkVgxyj4QVaW78kS5vb,2RtrUW1IaYnI9OAVN4XGDY,Estelle,118500.0,63.0,Estelle,['Doris Casella'],115053.0,2023-01-07 17:36,2022-05-06,[]
240,36fYJLNnFHgCezJFMJD3NU,3WgXxpbEGWKMpg2CYcx6pL,Overdose D'Amore,332360.0,24.0,Il Volo,['Zucchero'],113239.0,2023-01-07 17:38,1999,[]
241,3iyH2B4dcjufYE0ZjiUZsC,4UGoF6BHCz2xclaI3J74Zf,Ex Nihilo Nihil Fit,155374.0,38.0,Ex Nihilo Nihil Fit,['Elder Lockhart'],140157.0,2023-01-07 17:40,2020-03-27,[]
242,1IqWZERE8ZOVtgE3fmekFv,0wVbGonjdCw4QHcJ4HnRRM,Midnight Improvisations // Momenten,201000.0,47.0,vierde moment,['antinode'],195508.0,2023-01-07 17:43,2022-05-13,[]
243,2yZU1Y2Zagb4Ymm5gK72ab,2FSycLXewsbnvoqm6F5oKv,Homestead,162250.0,50.0,Homestead,['Chris Donner'],157959.0,2023-01-07 17:46,2022-02-25,[]
244,239W1Z795G2xYOqdrVLirv,6dT2UTUh4rYKFdakQ01sBc,The tree that I don't forget,198297.0,58.0,The tree that I don't forget,['Giuseppe Califano'],187279.0,2023-01-07 17:49,2022-05-13,[]
245,0akRH0jXMDwwgVlTg8nyJH,21tRhVrfsE603drTwiWthE,Bagnàa Come I Trüt De Lagh,210613.0,27.0,Bagnàa Come I Trüt De Lagh,['Giovanni Turchini'],206025.0,2023-01-07 17:53,2020-10-16,[]
246,5YZpHsggUWJwLirje3LvqH,1BgkRFDTCvBMxIZyMW8cnf,Alla fine insieme (Together at Last),128015.0,48.0,Alla fine insieme (Together at Last),['Guiseppe Amilcare'],121694.0,2023-01-07 17:55,2020-06-26,[]
248,6zB9GWgc3mjxnqGgHAwvpU,4j3t73htSViFibVCVBpLr5,Different To Our Daily Lives,146960.0,57.0,Different To Our Daily Lives,['Justus Rümenapp'],138814.0,2023-01-07 18:00,2022-04-15,[]
249,7EL9YtzL4qYOcxYlf4mbVi,2zXp7huP6HGVldywEC6arL,Yours to Break,211826.0,52.0,Wintergreen,['The East Pointers'],180537.0,2023-01-07 18:03,2019-10-25,[]
250,00I0pcNkN3IOX3fsYbaB4N,5XRCcUfwtLNQflDd9cfz4U,The Last Rocket,221892.0,59.0,Infatuation,['Takeoff'],150520.0,2023-01-07 18:05,2018-11-02,[]
251,31dgOyBLg64GEgdbsBjwXy,39eaolcUiLPvOYBVwfgIEx,The Blue Hour,285309.0,42.0,My Piano Night,['Federico Albanese'],261928.0,2023-01-07 18:10,2016-01-15,[]
252,2aLgFG14lYLiV8YYziZI7Q,1l3v5h34S4SMNKFblH6pkr,Letting Go,181792.0,58.0,Letting Go,['Ron Adelaar'],176612.0,2023-01-07 18:12,2022-05-06,[]
253,14I5NCZR2Ml2egUlLPxSKL,7uU6IUooGwe60ajUtMfBy2,Stirling,128873.0,34.0,Stirling,['Olma'],114988.0,2023-01-07 18:15,2021-09-17,[]
254,0PQK5efczMVIIjScPRZYH5,14IZ6aHadzsKrNMnntwLb0,skeletons,171520.0,60.0,atlas,['keshi'],205433.0,2023-01-07 18:19,2019-07-16,[]
255,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],124730.0,2023-01-07 18:21,2022-05-20,[]
256,0PQK5efczMVIIjScPRZYH5,14IZ6aHadzsKrNMnntwLb0,skeletons,171520.0,60.0,atlas,['keshi'],125402.0,2023-01-07 18:23,2019-07-16,[]
257,025aQi6Ffw676y8m4zLPk7,30HSC1ogeWpwBZXroMTTDW,To the Rain,145620.0,59.0,To the Rain,['Anna Landström'],141974.0,2023-01-07 18:26,2022-05-20,[]
258,2HwCcCi8Up9NECNBRt0yTV,1Vhx6ow2PDJROoX3ND5dEy,Hideaway,148906.0,63.0,Hideaway,['Igulfrid'],146811.0,2023-01-07 18:28,2022-04-15,[]
259,7inwDSpJOVDN9kUsi7JtqX,1x6OZLfOt7xNDGVU9Azcs7,The Door into Summer,182500.0,57.0,The Door into Summer,['Nora De Smet'],174102.0,2023-01-07 18:31,2022-04-01,[]
260,4FpFfqoAlmkykj4E7nIhsZ,3OnOWPTEYMqhOn7SnFoyBO,Incandescence,117516.0,42.0,Incandescence,['Rebecca Leonard'],116218.0,2023-01-07 18:33,2020-01-07,[]
261,00PnFrg2QQzPqkeuxGxcz9,5qarIzyobiPKOCDZvaWDIj,Relaxing Piano (Neoclassical Sessions),184220.0,61.0,Spheroidal,['Kalen Elmsley'],90372.0,2023-01-07 19:30,2022-08-19,[]
262,3H6wIwh1C3GVJI0LaWQF7P,7qjUhEzcxbmZWEn37zHXpQ,Nuda10 (Deluxe Edition),193200.0,57.0,Movimento lento (feat. Federico Rossi),"['Annalisa', 'Federico Rossi']",1728.0,2023-01-07 21:36,2021-05-28,[]
263,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604.0,50.0,Quasar,['Tevvez'],51020.0,2023-01-07 21:36,2021-06-07,[]
264,3zNSti1KhGpc41OkIgaoAU,3MPf9wBgk2fXbexm7O4aZ9,Cristina d'Avena e i tuoi amici in tv 16,202346.0,43.0,Occhi di gatto,"[""Cristina D'Avena""]",2218.0,2023-01-07 21:36,2003-01-01,[]
265,0VaAFGI6ZFi637B88RXER9,2gPCBzUYP5gqrQVOxcWBj9,L'appuntamento (U-Gin Remix),199180.0,35.0,L'appuntamento - U-Gin Remix,"['U-gin', 'Ralph Noah']",1173.0,2023-01-07 21:36,2020-03-27,[]
266,1gNSThAxG12sfYZqFrF6D0,2c3STCptiiVlvtUh1B5XyY,Modalità Aereo,201334.0,0.0,Bellissima,['Annalisa'],8341.0,2023-01-07 21:36,2023-03-31,[]
267,5PnEkOUOFnk0wMI71JwddQ,6zP8t0J8Ue5YpWl4vAEEYm,Del Mio Meglio,274000.0,62.0,L'appuntamento,['Ornella Vanoni'],258001.0,2023-01-07 21:41,1996-04-29,[]
268,0hY9VCCsjoASkTdbjVfhWi,4ctUj3APRsMaL4EXNkzfrC,Aquí las Colombianas,173874.0,40.0,Aquí las Colombianas,['BADDIES ONLY'],173874.0,2023-01-07 21:44,2020-11-13,[]
269,78Sw5GDo6AlGwTwanjXbGh,0OuoHWf8yB0TPzoBWw1R1S,Here With Me,242484.0,94.0,Here With Me,['d4vd'],221999.0,2023-01-07 21:49,2022-09-22,[]
270,4zN21mbAuaD0WqtmaTZZeP,6moZ4sNThthUAwCklyuPY8,Ferrari,186661.0,85.0,Ferrari,"['James Hype', 'Miggy Dela Rosa']",186661.0,2023-01-07 21:52,2022-04-01,[]
271,4KlL5Bwlm4yHYxr0B2rHci,0Gf1yE895FKK4YWVRuAeg8,Long Way Down (Deluxe),193080.0,73.0,Heal,['Tom Odell'],193080.0,2023-01-07 21:55,2013-06-24,[]
272,3JvKfv6T31zO0ini8iNItO,0Gf1yE895FKK4YWVRuAeg8,Long Way Down (Deluxe),244360.0,92.0,Another Love,['Tom Odell'],32244.0,2023-01-08 02:35,2013-06-24,[]
273,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604.0,50.0,Quasar,['Tevvez'],418031.0,2023-01-09 10:01,2021-06-07,[]
274,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375.0,73.0,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",144762.0,2023-01-09 10:05,2021-04-15,[]
275,00PnFrg2QQzPqkeuxGxcz9,5qarIzyobiPKOCDZvaWDIj,Relaxing Piano (Neoclassical Sessions),184220.0,61.0,Spheroidal,['Kalen Elmsley'],91639.0,2023-01-09 10:29,2022-08-19,[]
276,70pC9IQb39VDNUm3Uio5kD,0sHbXMgCDveBs71HiIJulB,Petites danses et rêveries,146090.0,68.0,Un sourire et une larme (valse),['Tom Kristiaan'],140356.0,2023-01-09 10:32,2022-05-20,[]
277,6JmgdhklkWQBWZBhh8Too2,1vj9YCKCsagqPUV5rdfDVX,Crossing Paths,178958.0,47.0,Crossing Paths,['Lake Isabel'],174272.0,2023-01-09 10:34,2020-07-24,[]
278,3y3GMygxjeZ8VQDfEoyKh7,6Djgy4mo37pXQgBsLrdFYj,As I Dream,184583.0,62.0,As I Dream,['Johannes Bornlöf'],178595.0,2023-01-09 10:37,2022-05-13,[]
279,5Gm2tHCFTzb0vHZfReSr5f,4RWOkpGgca2uscV8PX9CeR,Silfur,211440.0,47.0,Opus 18 - Silfur Version,"[""Dustin O'Halloran""]",200181.0,2023-01-09 10:41,2021-06-11,[]
280,7Jrx30VldPaujIaP3c2SJn,75lQPJlmH7f4DlqyOpemjO,Un Cadeau,157077.0,57.0,Un Cadeau,['Nel Swerts'],153480.0,2023-01-09 10:43,2022-02-18,[]
281,7fBv7CLKzipRk6EC6TWHOB,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,242253.0,87.0,The Hills,['The Weeknd'],160075.0,2023-01-09 10:46,2015-08-28,[]
